household_id,city,occupants,income_bracket,home_size_sqft,has_solar_panel,daily_kwh,thermostat_setting,avg_temp,month
84267616-89ab-4426-9f09-2c2576516676,West Maurice,1,Medium,1034,1,43.47,63.0,32.5,11
447425d3-30f4-435b-98ae-748d75d34ab0,Erictown,3,Medium,2268,0,23.26,77.0,32.0,10
f04ad30e-22ae-4128-aa74-2aa5723c887c,West Laurie,5,Medium,2217,0,24.48,66.0,16.8,9
5686b557-953f-4c10-9d24-ec337b033cb2,South Erica,1,Low,1793,0,40.59,79.0,28.1,12
9e202670-9bb2-4a2e-b205-4279b346bd66,Annaside,4,Medium,1074,1,21.22,60.0,34.4,2
3b5dbca0-86bf-4ed6-b8c4-5563440cbf55,Port Randy,3,High,1709,0,32.544,73.0,32.0,6
db57b095-7f1d-4744-a732-e5964b5b8366,Hoside,4,Low,1239,0,56.736,66.0,16.3,8
77fdeb99-e364-4cab-84da-09675de6d21d,Samanthafort,1,Medium,1886,0,36.2,78.0,33.5,2
a9d66614-bcdb-4956-9637-ec1c60d5a71b,East Williammouth,4,Medium,2696,0,45.47,,18.5,1
a0972f4b-22b1-4529-81f6-f6ea177212f1,Porterport,4,Medium,2550,0,34.104,71.0,16.4,6
12f48379-9ecc-43e2-8711-411744706b0c,Port Kevinberg,1,Medium,1671,0,38.47,69.0,19.6,5
b1fc3579-837d-42cf-b947-ea33e07e8dd6,Hollandmouth,5,High,1450,0,19.2,65.0,24.7,10
7634d178-9ce2-4f11-b178-5dc5cc4f6c1c,South Sally,4,Low,833,0,23.15,62.0,31.3,4
624402b9-3873-4e18-af31-ad992e4d1aed,Thomaston,4,High,1666,1,24.720000000000002,70.0,20.3,8
48719022-7b80-4969-b709-12135fdd1233,Port Brandon,5,Low,1631,1,24.81,60.0,22.8,10
6b791c38-103d-4e04-be50-8a6183d5f548,Wagnermouth,4,Low,1910,0,26.28,60.0,17.8,10
ce1bbb21-8e37-4af7-bf41-b57d79631db2,South Donaldport,4,Low,1261,1,54.156,66.0,20.8,6
4fad9f0a-04d5-48e2-a58c-60a39d609be4,East Eric,4,Medium,2928,0,44.47,70.0,33.0,5
cbbe2a35-8a1d-471c-95c1-cac521ebdd10,Jamesmouth,2,Medium,1121,1,48.82,69.0,28.6,11
5ff37c9e-8893-411e-a16f-755a57e3f483,Burtonshire,5,Low,1214,1,22.6,61.0,28.5,5
19912db4-5779-41b7-b516-f17fd3d9b4c7,Johntown,4,Low,2674,1,22.22,66.0,20.0,10
9a7c94f2-a9f0-441c-ba2d-2ada4ead8b63,West Michael,5,High,2056,1,34.452,60.0,17.9,7
fcfbd02c-a33b-44c0-b198-56607943d02c,Hicksborough,3,High,967,1,19.272,64.0,32.7,8
9a41e846-0ad2-43e6-94f8-37f00085c0b5,Davenportberg,3,Medium,1973,1,21.64,77.0,33.9,2
0d9ddfe4-98a2-4514-867f-07e89b31e865,South Pennymouth,4,Medium,2209,0,29.555999999999997,,16.1,8
51c31d1d-d27c-4f42-9288-ceefec030c43,Stephaniebury,5,Medium,2632,1,40.32,64.0,25.6,4
0d6bdb54-040c-4133-bc66-8b93b415c27b,South Curtis,5,Low,2824,0,47.879999999999995,,23.8,7
45833601-b1fa-4bb8-93e2-ed35f1674094,Ruizmouth,5,High,2440,1,16.3,64.0,29.8,1
6ccb7eb4-abbd-4eae-a882-47a2c9c9d655,Jessicaside,2,Low,1697,0,46.92,77.0,21.0,5
c0ccb411-072b-4cbf-b1a3-02ed97ee9e11,Karenberg,3,Medium,2909,0,27.73,73.0,27.4,1
da161d2e-4c58-48b1-ad3f-81c97e83a60d,Lake Kennethfort,5,Low,1661,1,55.788000000000004,63.0,16.7,6
a9213e19-695f-46c4-a0bf-298784507d96,East Kelseyview,5,Medium,949,1,56.652,66.0,31.5,8
7aaf5f2e-ae54-403d-8b3a-cd966674636c,Chanhaven,2,Medium,2963,0,33.82,78.0,19.8,5
5c8cc51f-f341-4674-aff5-f3bc513ca3f6,New Toniburgh,2,Medium,1623,1,32.93,79.0,21.3,4
95a521e3-e9e6-4960-9c88-781649c4124b,West Elizabethchester,5,Low,2912,0,28.08,66.0,22.6,9
dfaea72d-ef6c-465d-89a0-4e2d4cabd538,Port Dawn,1,Medium,2252,1,41.63,70.0,19.1,3
b6a0449e-15bd-4ed1-8f53-c3ba4dfe11e6,Port Ronald,5,Low,2253,1,26.08,76.0,31.2,5
724cbe5d-a95d-454e-9f44-337bc1b74aab,Brittanyborough,5,Low,1105,0,38.96,73.0,16.4,4
7c6573ca-c618-4266-93b5-9b2b5a309ac0,West Tyler,2,Low,2184,0,37.7,67.0,33.7,12
0600fdde-ac80-4b10-9a08-bfab72c95017,Collinsstad,2,Medium,2374,0,27.69,78.0,33.6,5
b86110f1-79a8-48fd-9505-eabe7aa4b202,Thomasville,5,Medium,1672,1,59.556,61.0,31.5,6
53dc0998-2246-4b10-945b-3801363b7d04,East Sarah,5,Medium,968,0,44.95,67.0,34.0,3
46982f45-6fbb-42b6-a064-1e865ffb6038,Lake Brianburgh,5,Medium,2282,1,20.42,70.0,30.2,2
4558f77b-9cb7-40e8-b5cd-a992560c9512,West Terriville,2,Medium,2403,1,39.732,78.0,26.3,8
f06bbe87-900b-4224-ae5a-a8e354420231,East Stephenshire,5,Medium,1830,0,30.67,65.0,29.4,5
db172be3-ccee-4a78-8956-bdd70319970a,North Erin,5,Low,2534,1,45.15,70.0,15.1,1
b1b1b5aa-68b1-445c-8da4-457e979d7675,North Edwinville,4,Low,1146,0,27.74,76.0,28.7,4
758a2764-c326-4b2e-ab70-4361493124bc,Lake Gabrielside,1,Medium,1534,0,49.9,75.0,15.8,5
45af82a5-bdb7-4a7e-833e-b9cc210603b7,North Christine,3,Medium,2076,1,24.97,79.0,32.8,11
6b96b449-d7e5-402a-973d-cf7eb7ca540e,Roweborough,1,High,1342,0,20.532,68.0,32.9,6
71916118-18bc-402d-92db-48768f8ebfcd,North Petermouth,4,High,1154,1,15.26,72.0,17.3,5
d1edc6d6-f72c-420d-ba88-f9eacf58dfe6,North Michellefurt,3,Low,1512,0,24.15,66.0,28.6,12
364e035b-38ad-4988-a801-a1b4e456156a,Cohenmouth,5,Low,1383,0,46.39,,28.4,5
b9c9e4de-3c7d-46b5-bd7d-5c972dd58cc6,Richardsontown,4,Medium,1310,1,23.25,,25.0,9
ff616284-544a-407a-9a54-b4319128a95f,Lake Brianburgh,5,Low,1746,1,50.44,70.0,15.5,12
7987d36b-c7eb-4b18-b770-28308112c53d,Lake Nathan,2,Low,1998,0,47.09,,17.3,10
dacba2aa-e401-42c2-8590-a1cf58575c96,Scottberg,4,High,877,1,18.11,73.0,28.2,9
45354573-23d7-4bd5-9df1-446c52acf810,Susanside,2,Low,1239,1,32.46,74.0,25.6,11
b2d37e51-37cd-4164-a25a-0923731238cc,West Mary,4,High,2575,1,34.116,67.0,15.9,6
4f2d302b-a88b-42a7-bc53-dcca488fd2f3,West Lindaside,4,Medium,2016,0,33.08,71.0,25.4,4
87693299-03b9-4410-bab1-28daa3cd2081,Lake Dawnberg,2,Medium,2090,1,48.93,70.0,32.0,11
496b44ae-a4e1-436c-a4c1-528acfa54e66,Samuelmouth,3,Low,925,1,21.02,65.0,32.8,9
3ae6150a-ca08-4c98-b5ba-77b187be8725,South Marthaport,1,Low,2538,0,37.728,72.0,28.9,8
e2bb8f67-7bd2-4019-86b1-51b50740c73a,Anthonyberg,5,Medium,1301,1,60.072,77.0,28.3,7
b8feab05-63d4-4849-a720-9f17783128b8,Andrewfort,4,Low,1186,0,30.92,62.0,30.4,5
752bafda-7ecb-4c7e-916a-0e63c93d8d6b,Ashleychester,5,Low,1211,0,30.66,79.0,17.7,2
63a2ebe6-2831-49f7-b06e-5525379b9389,Benjaminshire,2,Low,2169,0,38.01,61.0,18.8,2
06c2a8fb-57cd-4927-adbe-9db685e0c943,Kathrynmouth,5,Low,2806,0,46.3,62.0,24.7,1
5ea2f125-3a4d-42f1-b2ae-5d443b9e187a,Port Joseph,2,Low,1917,0,28.27,,24.0,2
0b0cacbe-0d6d-4835-a168-648446a65530,East Janetbury,5,Medium,2947,1,45.71,62.0,18.7,11
154c5996-9a1e-48e8-914f-04a5940f9213,Vanessatown,1,Low,2138,1,29.37,,28.6,5
50e20b8e-b634-46e5-8bc3-56d5df74f58e,West Jameston,1,Low,2872,0,51.024,66.0,29.8,7
0b65eb5b-2457-4d90-b311-61c97bc7c189,Combston,1,Medium,2741,1,33.54,68.0,20.4,6
73c4303d-9010-4a68-b0c5-d16dd3cb9213,New Dylan,1,High,1152,1,16.3,77.0,21.3,12
003d85e1-4cd5-48c1-a968-564878d169d8,South Erikfurt,1,Low,1668,0,44.89,75.0,20.1,10
dbb783e9-089b-41aa-9757-d880317620d2,Robertofurt,1,Low,2102,0,32.52,76.0,20.6,1
7405dd97-2f6b-4db0-ae43-fa884e709da2,New Stevenhaven,2,Medium,1646,0,32.49,79.0,22.3,9
d7ba9404-b579-412c-90e4-a5b9154a2577,Natashaton,4,High,1902,1,19.09,66.0,23.8,9
776857b4-18c1-40fc-8a75-41ef07a4c162,Veronicamouth,5,Medium,2247,1,38.21,78.0,24.7,5
b02e2909-1b80-40d7-8c57-51c56dafa8bb,Cassiefurt,1,Medium,1325,0,27.9,64.0,24.7,5
ec08c4c2-6a3a-4569-bd7b-ca73d74c91b1,East Melissabury,2,Low,2479,0,26.62,74.0,27.3,4
69982f7e-e46a-4169-aa03-fa4d0c1f9522,Youngmouth,2,Medium,2678,1,34.68,,21.9,12
c8a4003c-2434-4334-b901-50f6f9a7ebb0,East Matthewborough,2,Low,809,0,21.16,74.0,25.1,11
2b135cdc-f4c3-4723-a397-604533a42c02,North Williammouth,4,Medium,2083,0,38.9,,25.1,11
e7325912-a8ca-4371-911b-1720f58fab67,East Kellietown,5,Medium,2419,0,45.26,73.0,16.9,5
6a618de1-5869-44a5-b729-6670786c6264,Francisberg,4,High,2683,1,24.98,78.0,27.6,9
ba358e44-ea08-4e19-9aa2-e91db4e550f5,Robertland,3,Low,1858,1,36.27,61.0,20.6,10
b24bd6fd-1609-48cf-851a-192c5721400d,New Alexanderbury,2,Low,1970,0,43.559999999999995,79.0,15.9,6
d3a93fc3-98bc-430c-9ea3-6317f95e8bbb,Baileychester,3,Medium,2392,0,21.34,78.0,27.9,11
de611aea-914d-422f-9598-73e32233db84,South Jennifer,1,Medium,2727,0,46.56,65.0,16.0,2
9f07ec8f-5d05-49ee-a2d2-c1c8f390aa85,Richardsonbury,1,Medium,1474,0,37.13,,23.8,2
8a5cf7c4-f8a2-4429-ba62-6823cd89c487,Townsendstad,4,Low,2678,0,33.552,69.0,27.4,6
616310e6-cdaf-4823-a381-42a3978139f8,Dianefort,5,Low,2961,0,28.51,75.0,35.0,3
8bb84779-11b7-4b32-bd4b-18fd88278100,Brittanyshire,3,Medium,1811,0,40.17,76.0,25.3,12
666dca19-ed4d-49db-b6f0-25b8483df8ca,Hicksmouth,5,Low,1593,0,37.71,69.0,21.4,9
e9062d09-19a7-47f9-9f9a-6dbcbe57503e,East Gregorystad,4,High,1032,1,21.9,72.0,24.8,12
18db77d0-3815-4902-bde1-232d61a59e50,Davidshire,1,Medium,2501,1,32.03,72.0,18.9,3
f6ca73fb-7fd2-4f40-a6a8-63eab8ddd3e1,Port Jamesport,5,Medium,2145,1,41.48,73.0,23.8,12
2392bae3-9483-42e5-b39b-dcee53fbb22c,West Jesus,5,Medium,2973,0,35.424,78.0,32.5,6
a2dec356-1fe1-47ce-b056-3521d21a38b1,Jessicaborough,1,Medium,1310,0,35.96,78.0,17.7,3
02d6bc90-080e-4b67-9008-feae0dabf61e,Benjaminland,3,Low,2307,0,34.739999999999995,64.0,25.6,8
d375fb01-5d43-4424-a908-fb311afd8950,Robertland,1,High,1597,0,21.863999999999997,68.0,27.4,8
ad0c4e2a-779d-4cc4-9c04-4d87b5ebda98,Lake Crystaltown,5,Low,2106,0,31.4,74.0,21.3,12
9953a492-b3d5-4809-84d7-b021a478d762,Lake Kevin,3,Medium,1191,0,41.99,71.0,29.7,5
e50649c7-199d-4075-932b-c6bd42c452eb,South Johnview,3,Low,1181,1,26.03,63.0,28.3,3
2838cbec-14f4-44e8-b9c7-c525117399ee,Mendozaland,1,Medium,1405,0,42.74,77.0,24.3,2
480d2ffd-dd00-4a08-bf82-9fc8b62dca4d,Port Stanleyburgh,5,Low,915,1,49.356,60.0,27.8,6
5a7961f1-75fa-44c0-a34a-cd26a41575ee,Ricebury,4,Low,1308,0,35.3,71.0,31.8,1
84ca4192-db73-4219-83c4-08b761fc84e8,Paigeborough,5,High,2263,1,26.75,68.0,27.0,10
ddfb3eb6-00cf-4a60-83b6-65dc849b6405,New Frank,2,Low,1847,1,47.13,63.0,26.4,12
c9c7d7e2-3e49-4815-b7bb-9781a63e22e2,Matthewfurt,4,Medium,1575,0,36.88,65.0,27.4,1
ceff60d5-6169-4244-aafb-140cb304e439,Kyleview,3,High,1866,1,15.92,61.0,28.5,9
f9e336c9-0254-41c7-b026-6928e7a341b1,Port Jacob,4,Low,1993,0,27.98,70.0,23.1,5
2c8e3adb-66ec-4a23-bc9e-2a64d27a4f8f,South William,3,Medium,1139,1,55.14,70.0,31.7,7
21657c85-8b82-4d72-81fb-02551fb993bd,Lake Carl,3,Low,968,1,46.61,64.0,33.5,5
10003df7-c4f2-4d96-ae8f-bbea36b6c60a,Port Jenniferfort,4,Low,2638,0,50.208000000000006,65.0,27.4,8
d35a90ce-bf19-46b8-a7f6-a5b623607005,Wilsonbury,3,Medium,2361,1,23.11,60.0,32.7,9
5f9df709-4128-4029-a095-5aef3628772e,East Teresa,3,High,2990,1,27.43,62.0,29.9,5
bd30da9b-e9cb-4bc3-a38c-3719e258f342,South Christopherhaven,2,Low,1374,0,27.0,68.0,23.5,9
7d098dfe-a4bd-4cbc-ad6b-cf83c2697107,Jasonport,5,Medium,2428,0,26.34,60.0,24.9,5
09855e22-83b0-41b7-b502-a3231c8952d3,Douglasberg,5,Medium,2542,0,51.504,72.0,26.4,8
1deccc3d-8b3a-443d-a221-68f86f17c825,South Dominiquebury,2,High,1274,1,19.871999999999996,76.0,33.8,8
5b06d48d-412f-4830-9229-1151e698377f,Port Lynn,4,Low,1330,0,28.62,75.0,28.0,8
738eb89a-278d-484a-91be-682a1c2d89ac,South James,1,Medium,1790,1,25.05,71.0,25.2,4
5284ae48-3385-4c58-b670-5c1bb08bd6d6,West Erica,1,Medium,2920,0,26.76,61.0,17.5,5
59e5536a-d7c6-451b-bfd4-b16e8d16ac81,Jessicatown,1,Medium,2217,1,48.82,63.0,28.3,2
e58e523f-ef21-484a-8bcd-128f642964c2,West Tyler,2,High,1668,0,18.65,72.0,26.1,2
5def1103-8e91-4729-bbee-18b21c0a0f4d,East Vickiburgh,2,High,2581,1,20.49,65.0,33.8,3
379855bb-a515-45a3-918f-5e4dbc85a8e6,Martinezton,3,Low,1112,1,36.22,76.0,21.8,10
9d73d110-1cf1-43f8-a17b-eda54df1eda7,Wagnerview,1,Medium,2261,1,33.66,75.0,30.9,9
56d9c45e-b873-45fb-b76c-9a63dbbc95fc,North Ericburgh,4,Low,1751,1,29.78,68.0,20.7,3
e4f6bc1b-7970-4aa2-b634-8fd3ad82ed20,North Johnborough,4,Low,1812,0,24.14,74.0,18.4,2
62823cad-73e2-484b-ae56-64376457997f,Lake Linda,1,Medium,1764,0,52.296,61.0,15.2,6
f5967dd7-65c9-4ea6-a230-32cd130b8e12,South Sharon,1,Low,2934,0,32.95,61.0,32.9,4
3bab1f75-a874-4d3e-a53f-af400bc4412e,Port Kimberlyton,1,Medium,1158,0,28.51,76.0,23.9,10
857f764b-3cd8-46ac-8190-eefaf2325516,Johnsonmouth,2,High,1494,1,30.144,73.0,20.6,6
7ec8e16c-4dc5-4a59-8c06-80703e7a7ec0,Garciaview,2,Low,2208,0,32.244,74.0,23.1,6
ac6af165-8514-45dd-bae3-067c62dbacdf,New Nicoleshire,2,High,1941,1,15.45,61.0,29.2,1
abde7c43-17d4-4dc7-b1eb-eaa46db6439a,West Brianland,5,Medium,1297,1,25.62,62.0,22.9,2
274531ae-afb1-4f63-8015-eb5317a0d4d4,Burnschester,4,Medium,1707,1,41.71,77.0,19.5,9
96260f6f-799f-4723-bbcd-a3f94bc9454e,South Carriestad,4,High,1261,1,25.89,64.0,16.8,2
6066147b-9893-4c90-9112-62c9273c9e78,West Aaronchester,3,Low,2417,0,33.15,63.0,27.4,10
c7e18130-cff7-4f0c-9771-d61789f50456,Port Charles,2,Medium,1216,0,43.26,66.0,34.5,11
addc2284-f00e-4e8b-971b-940da51665aa,Port Ruben,5,Medium,2290,0,38.14,66.0,27.7,5
c08aae79-af17-47cc-a52c-f6a5ed2f40d4,Nathanielberg,5,Low,2305,1,37.704,64.0,33.9,6
621857b8-6277-4c9c-bd9b-5f16e23676b1,East Thomas,4,High,2188,1,18.55,79.0,32.6,11
5d35b654-b0f0-4acf-a30c-d89a5aaca5f2,Tylertown,2,High,1071,1,24.53,74.0,18.1,12
2ce7aa0f-fb8b-41be-8e79-1d3146f8bc62,North Marymouth,3,Low,1191,0,24.456,79.0,32.6,6
64d79963-02bc-4a50-ad6d-925780f2e4e2,West Laurentown,2,Low,1524,1,41.48,64.0,15.0,11
1ddc109f-8907-42eb-bfcf-4d90c107b216,Lake Justin,1,Medium,2546,0,57.132,73.0,25.2,8
fc59d0f8-fdbf-4453-9e01-b32619895f6b,West Stephanie,2,Low,2474,1,29.5,62.0,25.5,4
2bbbfaa6-eba2-4e31-ba0c-398d5ddc4fc1,New Calvin,1,Medium,1194,0,22.34,60.0,29.5,5
c6242c4a-86b2-49bb-97f1-cb0a0ab36726,North Matthewmouth,1,Low,1461,0,26.87,61.0,30.1,12
2ef9c1e5-1db7-4baf-8d23-2c179c743d8e,East Lisaview,3,Medium,1652,0,30.06,72.0,19.6,2
7fa1a761-bab8-4663-b303-5a5373521827,West Jesse,4,Low,2511,0,33.88,61.0,32.6,9
e2cf24bc-0561-4a73-bfad-a062089f5226,Thomasstad,2,Low,2830,0,41.184,70.0,18.6,8
c9eb1dec-ee9f-4b40-8085-a231962e0dc5,Andrewbury,1,Medium,1036,1,49.812,64.0,34.2,7
7aafc7fd-269d-4e65-ba2f-b9dccf2114fe,East Patriciaview,2,Medium,1856,0,56.856,71.0,34.7,6
cca64972-07e7-4cab-9071-662052a93c8c,Elizabethstad,4,High,2395,1,16.1,77.0,28.9,11
e489170c-a90d-4798-8ecd-1bff377f932d,Christyland,4,High,1825,1,24.16,79.0,28.0,12
da32e334-95e0-4e0b-a5de-936a1cf32d54,South Luisfort,5,Low,1708,0,23.85,76.0,34.6,5
54422c7a-add5-4f08-a764-3c37ef17a09b,Anthonytown,4,Low,1249,0,36.384,72.0,19.8,6
89f82b43-26ac-4e20-83a7-20f4ec3f6fbf,West Justin,3,High,1368,0,23.41,65.0,27.9,10
ed1cf1bb-4a1d-4883-8d41-3de856ee60b2,Lake Christopherborough,1,High,2473,0,16.53,69.0,23.1,12
1bdcf8b6-ba8f-42f5-8188-d7a578509e21,South Williamfort,5,High,1013,1,21.66,60.0,18.4,2
efbd47c4-7e48-4505-85bf-b7610675ba19,Stephenbury,3,Low,2574,1,45.19,77.0,17.6,5
481ec687-3998-454c-8ca5-e7128242e108,Collinsview,2,High,2108,0,25.28,63.0,29.0,3
ca77e16b-6572-41cc-984c-11d55a7f9308,Coxshire,1,Low,1517,1,27.21,63.0,19.6,1
365f75b8-836d-4dc2-970d-66c0d1a49b9f,South Jeffery,4,Medium,1769,0,27.31,68.0,27.0,3
56a59d5a-1dc3-4ad5-b07b-2907171443c7,Kingbury,1,High,2465,0,30.671999999999997,64.0,19.8,7
52d9f232-274c-41fd-ba3c-4e93aeab0008,Davidville,2,Low,1703,0,23.28,69.0,24.1,10
e5f70baf-d8a8-4805-8eee-b1ecc849daca,East Kathyland,5,High,2250,1,25.55,71.0,29.8,1
d950e89e-5851-4739-9890-27fa71246816,Simmonstown,5,Low,2255,1,26.73,79.0,25.6,2
b3b23134-5619-4ae7-9534-8518791aeeed,Robinsonshire,5,High,934,0,27.312,64.0,32.4,6
ec457cb8-65bc-416c-be6a-a1f49b6afe8a,New Emily,4,Low,1331,0,25.38,60.0,25.5,7
39b9a3ab-f513-45a2-8646-553da5260d3a,Lake Kenneth,3,High,1132,1,28.33,79.0,18.9,9
a2cd8126-06f7-42e9-9619-5a61fc81542d,Port John,3,Low,1953,0,46.668,74.0,32.9,8
df011e1e-5282-4895-9e52-c1ff5b9ffba5,Walkershire,1,Medium,2425,1,57.431999999999995,79.0,23.4,8
db482808-0e67-4bd6-a0db-540bbb298f70,Dianaberg,4,Medium,2248,1,31.68,66.0,32.3,11
a9309eb6-37fe-4811-8035-5916d52c0877,Lake Paul,5,Medium,2121,1,40.559999999999995,71.0,19.6,8
1ac5c26d-4b85-4d50-8e79-9ea98d54c1eb,South Shelley,5,Low,2327,0,22.77,73.0,27.7,12
1cf4f78f-be69-4dcc-bd9c-177007170c24,Hallburgh,2,Medium,2508,0,24.52,71.0,18.3,5
8b29f024-1fa3-4f7c-9acc-8a41a93fc611,Coopermouth,2,Low,1200,0,47.352,79.0,16.6,7
7487cebd-1b48-4337-9925-57a83ea71a73,Port Victoriafort,5,Medium,2811,0,27.07,75.0,35.0,11
2a377d76-d163-4163-a6e0-da1c4a455299,Dennisfort,5,Low,2278,0,43.36,70.0,15.2,5
30acb22f-7801-4985-9b07-a9dd4c62127d,East Amyfurt,4,High,2714,1,16.84,77.0,26.8,9
f4614583-750d-4353-9b96-1e32073708f5,Sanchezland,3,Low,1857,0,42.14,60.0,15.3,5
4886f559-34ca-47fb-920a-f5ec2114a260,Clayland,2,Low,841,0,49.716,73.0,26.0,6
b4cdbac5-3e18-4b22-afc7-47929b887a59,Freemanborough,3,Low,1600,0,41.83,72.0,17.0,2
d9326548-9cf9-472d-abfe-6757ab11644f,Christopherburgh,4,Medium,2970,1,36.19,67.0,30.8,1
3d65ab0f-d5ab-4254-bfbe-adf767f4a46f,East Eric,5,Low,826,1,49.211999999999996,75.0,20.9,8
aef69262-3732-40f9-872e-a4e2fce4ae54,South Jose,3,Medium,1970,0,36.45,,21.9,9
5c4aeaaf-5de7-4c3f-9161-959d5157de35,Stephenstad,5,High,1510,1,24.54,63.0,20.0,6
3d7f3959-45b7-4f54-96ca-ca1f07d4a051,West Anatown,5,Medium,2818,0,27.04,75.0,17.3,3
c5e9c69f-442e-49dd-bca7-f7082f62957f,Masonshire,1,Medium,1464,0,32.08,72.0,25.0,11
8f277929-8636-49df-89b0-f646b0d5f63f,Armstrongchester,3,Low,1582,0,20.32,77.0,24.0,9
a3a332d8-bf5f-409c-9d10-2d40f35fb0f7,West Tina,3,Medium,2779,0,46.58,61.0,25.8,1
7c2042dc-fe0c-475b-afb3-76619ea09ca0,West Lauren,5,Low,2847,0,34.488,69.0,27.5,6
77ff7fdc-ead7-442f-a54f-b602d9da933d,Angelashire,4,Medium,1906,0,22.08,,16.8,11
ffaf10d4-a864-4087-a235-7ede5808d2b0,Tatetown,1,Low,2358,0,39.647999999999996,70.0,23.3,7
af2d3ffb-6afb-420a-aefa-fba5f2839191,Butlermouth,5,Medium,2522,0,44.71,,26.9,2
b0037a3c-735d-40d6-991d-1b6653c22916,Lake Terrence,2,Low,2451,0,31.85,60.0,21.5,5
5297d5cd-8193-4239-b5ae-871bde93a456,Rogerhaven,2,High,1926,1,26.51,76.0,18.8,9
6a8ccf04-d4a4-4dfa-993f-c9c6ca8bbb65,East Stephanieland,1,Low,2578,0,35.85,63.0,27.1,3
95277520-8c7e-4f07-be3b-5bd2ab1c3829,West Aprilville,4,Medium,1483,0,36.9,79.0,29.4,12
3fb41f64-0a8f-4ca3-b0bd-d5b0167ab0c3,Port Pamela,5,Low,2079,0,51.636,61.0,30.0,6
75133e55-ed9c-4a78-9629-16a1bd97162f,Lake Stacystad,3,Medium,2810,0,43.19,77.0,21.5,3
44bfb72f-f029-46bb-ac6a-c645d875811f,Sanchezchester,1,High,2015,1,30.18,63.0,17.0,11
03823f3a-45b9-430b-86bc-ce67f113ab90,Williamsborough,4,Medium,2449,0,23.447999999999997,60.0,33.3,8
f5d7042c-b054-48c9-8d69-3a51df6f08c9,Leonbury,3,Medium,2693,0,19.78,73.0,28.8,2
bce8f07c-bd56-4ea0-b2ad-a7942b184dcb,Douglasborough,2,High,1113,1,24.82,72.0,34.0,11
b446d891-8c07-48c4-b818-f673658a1c07,Diamondburgh,2,Medium,2196,0,27.37,69.0,17.9,4
0ab98534-a299-4fec-9203-3acaae2dfc97,North Michael,3,Medium,1243,1,34.872,72.0,28.1,8
3b283bf8-b92c-4642-b06b-682456f6b76c,Lindaport,1,Medium,2471,1,40.86,70.0,18.9,10
05f5287a-01e0-4c55-af0c-178a1d3020c8,West Todd,2,Medium,2613,0,44.07599999999999,65.0,32.3,7
b8df287c-e497-4fc7-beb6-c2b4b79de3b4,Johnton,5,Low,1381,0,33.45,65.0,25.4,11
2ecd0b95-5b65-4196-8f3b-9ca3dbd8a001,Paulhaven,3,High,2183,0,29.6,78.0,25.7,3
c48f1cd1-262a-4a48-888f-997ad14fb25a,Johnsonshire,3,Medium,1347,0,23.1,69.0,33.6,10
f0df3372-6fd7-4386-ae38-293723d1f8fc,New Susanberg,2,Low,1931,0,41.54,77.0,21.1,11
ce54258f-492d-40d2-97e6-d444676460c1,East Christopher,1,Medium,1264,0,23.11,72.0,27.4,5
c87af1f0-3910-4fec-a7da-0eaccb9442f2,West Sean,5,Low,1845,0,32.66,75.0,17.9,12
574358a3-0542-4710-a07b-1caee13c239d,Davidtown,1,Low,2664,0,43.41,77.0,22.3,2
724b509e-6595-4d49-9d1c-38ed9e57c884,Waltonville,4,Medium,1515,0,47.72,62.0,18.9,11
111d8fde-c512-44e8-acf6-163466f6baaa,Rebeccabury,4,High,1691,1,21.78,74.0,19.0,11
304385ea-acbf-4adf-a23e-76aeafea4d0b,West Matthew,2,High,1300,1,34.824,76.0,28.2,8
32b7d527-b0ee-4e6a-bcb0-6e0283498d77,Lake Michelle,2,High,1206,1,24.96,62.0,20.7,11
0e7d7dd4-4430-46dd-8d0f-1011b7298528,Johnview,2,High,2153,1,21.16,61.0,20.0,1
5e144ce1-27c0-4866-b1d3-9ca77354df9b,North Barbara,4,Low,1502,0,39.96,,31.2,5
66d67393-a290-4b7e-a3ad-888f67654c48,Port David,1,Low,2994,0,45.7,63.0,24.5,2
34533f49-db16-4a20-a2ed-9ae903cd8283,Staceystad,1,High,2809,1,16.62,60.0,22.6,2
0e32cc5b-7562-4ebe-a0f3-c2ee82d69a69,Robertborough,2,Low,1183,0,21.27,,31.3,1
52717a70-ae3f-47a4-aaff-8f33c9f9cab3,Johntown,5,Medium,2858,0,33.1,78.0,24.8,10
eeb569f2-3e69-42dd-93e1-4ae2c64c1cfa,New Kristophermouth,1,Medium,1685,1,43.69,70.0,31.3,9
981dabc0-025f-443e-8705-d82cf37b73f9,Sheaton,4,Low,2391,0,32.06,79.0,21.4,5
c4fde824-a8e6-4f50-95d3-932740a3ee33,Ashleystad,3,High,1763,1,15.4,64.0,34.2,3
1575a799-a497-45fe-a975-a980d95cff02,Lake Daniel,3,Medium,1102,0,31.92,74.0,33.5,7
b27df93a-7a36-4597-958f-5bf73b29ec07,Johnbury,3,Medium,1144,0,25.656,79.0,31.5,7
1758b69b-810d-4a13-88e1-5039d0e9502b,South Samuel,5,High,2583,1,27.04,64.0,19.3,11
6685fd4a-0f2c-4a7a-a565-8253447b83d2,Andrewfurt,2,Medium,1625,0,47.184,,29.5,8
c5c1eea8-4f34-4e2f-9cbb-ab3ae7ad1149,North Brett,4,Low,2089,0,33.68,67.0,31.4,1
